Real,Previsto
3.0,17.66365649221949
5.0,17.26730392472384
71.0,89.15734176495789
8.0,17.26730392472384
180.0,252.42143717139012
67.0,478.2667868774626
13.0,17.26730392472384
60.0,17.26730392472384
19.0,17.26730392472384
6.0,17.26730392472384
4.0,48.41920189098498
15.0,25.16097024198941
8.0,17.66365649221949
85.0,167.72444932727882
35.0,27.088629035089365
2.0,43.013380122085024
33.0,25.16097024198941
26.0,19.194962717823795
7.0,17.26730392472384
256.0,369.1354728575181
4.0,371.8115656491398
4.0,17.26730392472384
462.0,773.9271637290792
24.0,86.75605541448215
3.0,25.16097024198941
2.0,20.007996332159426
3.0,17.66365649221949
2.0,13.874459069813273
94.0,272.54973996551195
119.0,306.3262998456619
30.0,27.088629035089365
6.0,25.16097024198941
22.0,17.66365649221949
73.0,30.660146706275906
83.0,56.255960612120944
107.0,65.46227863645348
5.0,17.26730392472384
9.0,17.26730392472384
1.0,17.26730392472384
212.0,309.2778591898585
41.0,19.194962717823795
18.0,27.284569298029727
4.0,17.26730392472384
27.0,27.088629035089365
10.0,19.591315285319446
4.0,17.26730392472384
3.0,17.66365649221949
356.0,493.7859977872472
32.0,54.204947543264225
111.0,257.54529817823266
73.0,257.54529817823266
207.0,462.3614371209201
235.0,642.6594173739526
239.0,462.3614371209201
2.0,17.26730392472384
51.0,74.93290200795649
3.0,19.194962717823795
8.0,17.26730392472384
57.0,95.17813024210008
32.0,38.57715015463165
386.0,319.38381211214465
20.0,17.26730392472384
114.0,177.83040224956497
6.0,17.66365649221949
27.0,32.437543207859726
18.0,64.28376612846363
12.0,52.219698146417564
56.0,38.55381302354149
36.0,41.6656832649712
53.0,19.194962717823795
44.0,43.926064327401996
6.0,24.940229458089792
620.0,860.7369244587218
1.0,19.194962717823795
6.0,17.26730392472384
21.0,17.26730392472384
16.0,17.66365649221949
19.0,17.66365649221949
8.0,17.26730392472384
23.0,20.007996332159426
1.0,17.26730392472384
15.0,17.66365649221949
268.0,542.6621272375206
9.0,17.26730392472384
3.0,17.26730392472384
843.0,2835.254621885279
17.0,19.591315285319446
8.0,17.66365649221949
114.0,80.67658167666728
47.0,17.66365649221949
71.0,33.20489885077114
17.0,25.16097024198941
40.0,56.8999619792756
26.0,56.8999619792756
35.0,65.31851956278425
3.0,23.38357374040561
18.0,19.591315285319446
65.0,47.76013104787402
17.0,19.194962717823795
24.0,19.591315285319446
17.0,17.66365649221949
17.0,17.26730392472384
28.0,33.20489885077114
5.0,17.66365649221949
20.0,17.26730392472384
7.0,17.66365649221949
64.0,56.255960612120944
17.0,25.31123253350556
16.0,17.66365649221949
4.0,17.26730392472384
43.0,25.16097024198941
22.0,17.26730392472384
28.0,21.93565512525938
13.0,27.088629035089365
48.0,35.54941344928944
1.0,17.26730392472384
9.0,17.26730392472384
1.0,19.194962717823795
1.0,17.66365649221949
2.0,17.26730392472384
1.0,20.007996332159426
1.0,10.057511145946282
23.0,17.26730392472384
4.0,25.16097024198941
18.0,32.437543207859726
2.0,17.26730392472384
6.0,40.37527328220327
8.0,17.26730392472384
25.0,17.26730392472384
8.0,17.26730392472384
23.0,17.66365649221949
9.0,17.26730392472384
59.0,27.088629035089365
42.0,27.088629035089365
31.0,33.20489885077114
27.0,27.088629035089365
12.0,25.16097024198941
18.0,25.16097024198941
55.0,79.95102374062537
72.0,62.24887615204594
5.0,17.26730392472384
5.0,17.26730392472384
27.0,19.591315285319446
5.0,17.26730392472384
16.0,17.26730392472384
11.0,27.088629035089365
12.0,17.26730392472384
382.0,1148.4161372585306
6.0,17.26730392472384
5.0,17.26730392472384
4.0,17.26730392472384
90.0,56.255960612120944
32.0,37.809794511720234
2.0,13.874459069813273
3.0,17.26730392472384
52.0,36.6494913615317
12.0,25.16097024198941
9.0,17.66365649221949
85.0,110.9825372395831
1.0,17.26730392472384
13.0,21.93565512525938
28.0,17.26730392472384
20.0,17.66365649221949
40.0,43.926064327401996
1.0,17.26730392472384
10.0,13.874459069813273
38.0,56.13260633636418
11.0,17.66365649221949
5.0,17.26730392472384
10.0,23.77992630790126
7.0,17.66365649221949
35.0,66.12134947956442
13.0,20.007996332159426
2.0,17.26730392472384
8.0,17.26730392472384
24.0,25.16097024198941
2.0,17.26730392472384
8.0,25.31123253350556
3.0,17.26730392472384
16.0,19.591315285319446
34.0,19.194962717823795
42.0,41.667198363282424
1519.0,1780.2479661763844
56.0,19.591315285319446
25.0,27.088629035089365
9.0,17.26730392472384
10.0,17.26730392472384
13.0,17.66365649221949
261.0,460.62481141384154
182.0,309.2778591898585
3.0,17.26730392472384
8.994,20.007996332159426
5.5,17.66365649221949
5.0,17.66365649221949
1.0,17.26730392472384
76.0,84.21649201302726
530.0,5470.014725184843
8.0,40.89832762205978
2.0,17.26730392472384
11.0,17.66365649221949
3.0,17.26730392472384
1.0,17.26730392472384
6.0,17.26730392472384
123.0,80.76665711866642
5.0,17.26730392472384
17.0,17.26730392472384
2.0,17.26730392472384
9.0,13.874459069813273
26.0,27.284569298029727
11.0,23.38357374040561
14.0,19.194962717823795
10.0,25.31123253350556
44.0,45.68871318110486
35.0,309.2778591898585
15.0,27.088629035089365
1.0,19.194962717823795
1.0,19.194962717823795
950.0,356.9339593807191
2.0,17.26730392472384
2.0,17.26730392472384
4.0,17.26730392472384
8.0,17.26730392472384
9.0,17.26730392472384
7.0,19.194962717823795
1.0,39.119440614325455
1.0,39.119440614325455
102.0,120.1626910593834
169.0,1300.6025977233462
1.0,17.26730392472384
65.0,62.24887615204594
56.0,56.13260633636418
2.0,17.66365649221949
9.0,17.26730392472384
11.0,17.66365649221949
9.0,42.30293207530322
2.0,17.26730392472384
5.0,17.26730392472384
2.0,17.26730392472384
2.0,17.26730392472384
9.0,17.26730392472384
3.0,17.26730392472384
4.0,19.194962717823795
1.0,17.26730392472384
6.0,17.26730392472384
7.0,17.26730392472384
4.0,17.26730392472384
8.0,17.26730392472384
1.0,17.26730392472384
3.0,17.26730392472384
5.0,17.26730392472384
5.0,39.51579318182111
77.0,38.0725303701544
39.0,37.809794511720234
5.0,17.66365649221949
19.0,65.33892436069668
3.0,24.940229458089792
49.0,24.940229458089792
34.0,45.96619668741997
7.0,20.007996332159426
47.0,43.926064327401996
17.0,19.194962717823795
49.0,19.591315285319446
273.0,73.2693433688965
15.0,17.26730392472384
10.0,19.194962717823795
5.0,17.26730392472384
19.0,27.088629035089365
36.0,31.27724005767118
16.0,20.007996332159426
7.0,17.66365649221949
12.0,27.088629035089365
36.0,33.75019491492668
3.0,17.26730392472384
46.0,48.36229429485537
24.0,38.57715015463165
7.0,17.26730392472384
109.0,67.92042919612616
40.0,45.96619668741997
45.0,33.20489885077114
525.0,271.0384864002828
12.0,27.088629035089365
24.0,27.088629035089365
1.0,17.26730392472384
1.0,17.26730392472384
2.0,17.26730392472384
4.0,13.874459069813273
6.0,17.26730392472384
2.0,17.26730392472384
5.0,17.26730392472384
3.0,17.66365649221949
4.0,17.26730392472384
1.0,17.26730392472384
5.0,17.26730392472384
4.0,17.26730392472384
6.0,17.26730392472384
4.0,17.26730392472384
6.0,17.26730392472384
3.0,17.26730392472384
2.0,17.26730392472384
6.0,17.26730392472384
4.0,17.26730392472384
1.0,17.26730392472384
5.0,17.26730392472384
1.0,17.26730392472384
11.0,17.26730392472384
3.0,17.26730392472384
2.0,17.26730392472384
3.0,17.26730392472384
4.0,17.26730392472384
1.0,17.26730392472384
29.0,24.940229458089792
23.0,27.088629035089365
4.0,17.26730392472384
1.0,17.26730392472384
1.0,17.26730392472384
34.0,21.93565512525938
14.0,17.66365649221949
17.0,17.26730392472384
26.0,17.66365649221949
12.0,17.26730392472384
31.0,25.16097024198941
22.0,17.66365649221949
1.0,17.26730392472384
2.0,17.26730392472384
3.0,17.26730392472384
1.0,17.26730392472384
4.0,17.26730392472384
1.0,17.26730392472384
39.0,27.088629035089365
1.0,17.26730392472384
7.0,17.26730392472384
3.0,17.26730392472384
2.0,17.26730392472384
1.0,17.26730392472384
40.0,48.41920189098498
44.0,27.088629035089365
21.0,17.66365649221949
2.0,17.26730392472384
1.0,17.26730392472384
9.0,17.26730392472384
22.0,17.26730392472384
16.0,17.26730392472384
6.0,17.26730392472384
54.0,47.67520096198259
132.0,67.52407662863051
64.0,38.55381302354149
117.0,48.75864686235102
1.0,17.26730392472384
4.0,17.26730392472384
9.0,17.26730392472384
40.0,27.088629035089365
40.0,25.70758510100121
92.0,56.05533435562592
8.0,19.194962717823795
19.0,17.66365649221949
24.0,21.93565512525938
13.0,17.66365649221949
53.0,38.55381302354149
35.0,21.93565512525938
36.0,25.16097024198941
35.0,27.088629035089365
21.0,17.66365649221949
42.0,21.93565512525938
30.0,19.591315285319446
80.0,56.85816427240609
7.0,17.26730392472384
5.0,17.26730392472384
17.0,17.26730392472384
68.0,32.46088033894989
12.0,17.26730392472384
14.0,17.26730392472384
14.0,17.26730392472384
1.0,17.26730392472384
10.0,17.26730392472384
23.0,17.26730392472384
7.0,17.26730392472384
17.0,17.26730392472384
19.0,21.93565512525938
8.0,17.26730392472384
3.0,17.26730392472384
32.0,19.591315285319446
8.0,17.26730392472384
36.0,27.088629035089365
8.0,17.26730392472384
24.0,19.591315285319446
12.0,13.874459069813273
12.0,39.5724433654231
27.0,21.93565512525938
5.0,17.66365649221949
1.0,17.26730392472384
7.0,17.66365649221949
10.0,17.26730392472384
1.0,17.26730392472384
7.0,25.16097024198941
1.0,17.26730392472384
1.0,17.26730392472384
8.0,17.26730392472384
15.0,25.16097024198941
7.0,114.04642124370164
20.0,19.591315285319446
19.0,40.37527328220327
8.0,17.26730392472384
15.0,17.66365649221949
16.0,39.5724433654231
18.0,23.77992630790126
1.0,17.26730392472384
14.0,20.007996332159426
18.0,27.088629035089365
18.0,25.16097024198941
26.0,48.85603337049389
18.0,50.78369216359384
16.0,25.16097024198941
12.0,17.26730392472384
19.0,17.26730392472384
12.0,17.66365649221949
3.0,17.26730392472384
2.0,17.26730392472384
2.0,17.26730392472384
2.0,13.874459069813273
6.0,17.26730392472384
2.0,17.26730392472384
3.0,17.26730392472384
11.0,17.26730392472384
2.0,17.26730392472384
1.0,17.26730392472384
6.0,17.26730392472384
3.0,17.26730392472384
4.0,17.26730392472384
1.0,17.26730392472384
3.0,17.66365649221949
9.0,17.26730392472384
4.0,17.26730392472384
7.0,17.26730392472384
1.0,17.26730392472384
3.0,17.26730392472384
7.0,17.26730392472384
10.0,17.26730392472384
12.0,17.26730392472384
8.0,17.66365649221949
1.0,17.26730392472384
1.0,17.26730392472384
3.0,17.26730392472384
5.0,17.66365649221949
14.0,17.26730392472384
3.0,17.26730392472384
2.0,17.26730392472384
3.0,17.26730392472384
7.0,25.16097024198941
3.0,17.26730392472384
12.0,17.26730392472384
18.0,42.30293207530322
1.0,23.38357374040561
12.0,50.78369216359384
5.0,17.26730392472384
16.0,17.66365649221949
11.0,17.66365649221949
10.0,17.26730392472384
8.0,17.26730392472384
8.0,17.26730392472384
7.0,17.26730392472384
7.0,17.26730392472384
4.0,17.26730392472384
6.0,13.874459069813273
4.0,17.26730392472384
1.0,17.26730392472384
3.0,17.26730392472384
4.0,17.26730392472384
5.0,17.26730392472384
6.0,17.26730392472384
5.0,17.26730392472384
4.0,17.26730392472384
1.0,17.26730392472384
1.0,17.26730392472384
7.0,17.26730392472384
6.0,17.26730392472384
1.0,17.26730392472384
1.0,17.26730392472384
5.0,17.26730392472384
251.0,462.3614371209201
62.0,125.12970501584624
53.0,35.54941344928944
27.0,48.85603337049389
586.0,5987.3279760235455
1.0,17.26730392472384
24.0,54.204947543264225
42.0,47.61637197420481
40.0,56.13260633636418
1.0,17.26730392472384
19.0,46.849016331293384
98.0,79.95102374062537
19.0,74.60210956785502
74.0,70.6674337355546
41.0,118.90534961290024
121.0,95.17813024210008
9.0,17.66365649221949
109.0,128.60165344080457
151.0,167.72444932727882
40.0,33.4008391137115
121.0,309.2778591898585
11.0,24.940229458089792
47.0,118.23503226628344
56.0,43.926064327401996
33.0,115.92338699151372
20.0,32.437543207859726
72.0,75.01017398869475
39.0,32.437543207859726
30.0,30.50988441475976
63.0,276.27133311906596
22.0,20.007996332159426
6.0,17.26730392472384
49.0,98.22123940293424
3.0,17.26730392472384
92.0,101.31128761158503
8.0,19.194962717823795
8.0,17.26730392472384
4.0,22.616218097494187
9.0,20.007996332159426
62.0,27.088629035089365
20.0,32.46088033894989
131.0,41.50010215852305
175.0,167.72444932727882
177.0,48.85603337049389
258.0,319.38381211214465
3.0,17.26730392472384
6.0,19.194962717823795
11.0,25.16097024198941
30.0,70.70817006009547
55.0,56.13260633636418
35.0,48.97938764625065
3.0,17.26730392472384
56.0,27.088629035089365
24.0,17.66365649221949
94.0,125.51160523215374
47.0,128.60165344080457
16.0,32.46088033894989
42.0,30.533221545849926
3.0,17.26730392472384
1.0,17.26730392472384
2.0,17.26730392472384
3.0,31.27724005767118
74.0,33.20489885077114
1.0,17.26730392472384
39.0,27.088629035089365
10.0,17.66365649221949
20.0,19.194962717823795
8.0,17.26730392472384
14.0,20.007996332159426
2.0,20.007996332159426
14.0,27.088629035089365
3.0,17.26730392472384
48.0,135.2342514984191
29.0,32.437543207859726
10.0,25.16097024198941
21.0,35.54941344928944
4.0,17.66365649221949
39.0,294.4442365117794
14.0,17.66365649221949
75.0,153.16921713017595
1.0,17.26730392472384
10.0,17.26730392472384
10.0,19.591315285319446
21.0,17.26730392472384
28.0,99.11280607440054
57.0,102.4224586226974
121.0,232.72168255460437
3.0,40.37527328220327
8.0,40.37527328220327
2.0,259.7884421288631
63.0,50.78369216359384
52.0,276.27133311906596
64.0,251.55117862104208
4.0,25.16097024198941
5.0,17.26730392472384
28.0,62.974434088087854
2.0,50.9070464393506
177.0,462.3614371209201
153.0,276.27133311906596
14.0,53.12937674727279
19.0,27.088629035089365
41.0,70.6674337355546
10.0,17.26730392472384
49.0,74.93290200795649
6.0,20.007996332159426
24.0,30.50988441475976
7.0,114.04642124370164
90.0,62.24887615204594
29.0,89.15734176495789
20.0,50.78369216359384
42.0,84.82839662138218
57.0,89.15734176495789
48.0,95.25540222283834
132.0,94.39465310635472
5.0,17.26730392472384
132.0,47.76013104787402
16.0,19.591315285319446
5.0,25.16097024198941
3.0,25.16097024198941
19.0,19.591315285319446
62.0,56.13260633636418
2.0,17.26730392472384
7.0,278.9624292320182
257.0,128.60165344080457
42.0,33.20489885077114
62.0,86.77464213454773
5.0,17.26730392472384
20.0,45.72418745497361
2.0,17.26730392472384
7.0,17.26730392472384
11.0,17.26730392472384
6.0,25.16097024198941
39.0,75.01017398869475
2.0,17.26730392472384
1.0,17.26730392472384
3.0,17.26730392472384
3.0,17.26730392472384
1.0,17.26730392472384
2.0,17.26730392472384
12.0,17.26730392472384
31.0,56.13260633636418
7.0,17.26730392472384
20.0,41.50010215852305
2.0,17.26730392472384
6.0,17.26730392472384
8.0,17.26730392472384
14.0,17.26730392472384
2.0,17.26730392472384
9.0,17.26730392472384
3.0,17.26730392472384
66.0,774.7735817564318
1.0,17.26730392472384
5.0,19.194962717823795
1.0,17.26730392472384
2.0,17.26730392472384
1.0,17.26730392472384
1.0,17.26730392472384
9.0,17.66365649221949
1.0,17.26730392472384
27.0,21.93565512525938
12.0,41.08572132898507
1.0,17.26730392472384
1.0,17.26730392472384
3.0,17.26730392472384
1.0,17.26730392472384
1.0,17.26730392472384
2.0,17.26730392472384
3.0,17.26730392472384
1.0,17.26730392472384
52.0,50.78369216359384
17.0,20.007996332159426
65.0,41.50010215852305
30.0,25.16097024198941
6.0,30.533221545849926
2.0,17.26730392472384
19.0,25.16097024198941
19.0,52.965286146975146
104.0,814.4051890126143
5.0,25.16097024198941
22.0,21.93565512525938
27.0,27.088629035089365
6.0,17.26730392472384
5.0,17.26730392472384
5.0,17.26730392472384
9.0,17.66365649221949
7.0,17.26730392472384
5.0,17.66365649221949
2.0,17.66365649221949
6.0,20.007996332159426
1.0,17.26730392472384
17.0,17.66365649221949
189.0,349.2567084654391
37.0,37.809794511720234
11.0,21.93565512525938
1.0,17.26730392472384
4.0,17.66365649221949
20.0,27.088629035089365
12.0,17.26730392472384
7.0,17.66365649221949
2.0,17.26730392472384
3.0,17.26730392472384
1.0,17.26730392472384
2.0,13.874459069813273
6.0,25.16097024198941
11.0,17.26730392472384
8.0,19.194962717823795
13.0,56.8999619792756
3.0,17.26730392472384
21.0,31.27724005767118
122.0,509.6653296510727
177.0,251.55117862104208
1.0,17.26730392472384
17.0,17.26730392472384
1.0,17.26730392472384
3.0,17.26730392472384
6.0,17.26730392472384
2.0,17.26730392472384
6.0,17.26730392472384
3.0,17.26730392472384
4.0,17.26730392472384
4.0,17.26730392472384
15.0,17.26730392472384
4.0,17.26730392472384
2.0,17.66365649221949
1.0,17.26730392472384
9.0,17.26730392472384
3.0,17.26730392472384
7.0,17.26730392472384
15.0,19.591315285319446
8.0,19.591315285319446
2.0,17.26730392472384
17.0,19.194962717823795
11.0,17.26730392472384
9.0,20.007996332159426
24.0,19.591315285319446
2.0,17.26730392472384
2.0,17.26730392472384
4.0,17.26730392472384
3.0,17.26730392472384
32.0,21.93565512525938
3.0,19.194962717823795
18.0,19.591315285319446
11.0,19.591315285319446
2.0,17.26730392472384
3.0,17.26730392472384
1.0,17.26730392472384
1.0,17.26730392472384
12.0,19.591315285319446
24.0,17.66365649221949
6.0,17.26730392472384
13.0,17.26730392472384
5.0,17.26730392472384
9.0,17.26730392472384
2.0,17.26730392472384
10.0,17.66365649221949
5.0,17.26730392472384
8.0,17.26730392472384
116.0,346.0017217754091
3.0,17.26730392472384
209.0,370.7832651104066
515.0,462.3614371209201
15.0,17.66365649221949
15.0,17.66365649221949
12.0,17.66365649221949
34.0,42.30293207530322
26.0,27.088629035089365
83.0,56.8999619792756
5.0,48.85603337049389
4.0,17.26730392472384
127.0,134.71792325648633
17.0,20.466239123216557
410.0,462.3614371209201
3.0,17.26730392472384
9.0,17.26730392472384
24.0,17.66365649221949
1.0,17.26730392472384
8.0,17.26730392472384
4.0,112.11876245060168
9.0,25.16097024198941
8.0,36.294947059421915
106.0,42.411216875103676
26.0,90.94466643706394
16.0,21.93565512525938
1.0,17.26730392472384
1.0,24.940229458089792
10.0,17.26730392472384
5.0,17.26730392472384
6.0,17.26730392472384
3.0,17.26730392472384
6.0,17.26730392472384
8.0,17.26730392472384
46.0,27.088629035089365
1.0,17.26730392472384
1.0,17.26730392472384
23.0,20.007996332159426
2.0,17.26730392472384
29.0,19.591315285319446
35.0,21.93565512525938
81.0,43.926064327401996
137.0,118.90534961290024
16.0,28.051924940941145
19.0,19.194962717823795
18.0,33.20489885077114
19.0,33.20489885077114
8.0,19.591315285319446
30.0,48.41920189098498
23.0,27.088629035089365
8.0,19.194962717823795
47.0,56.8999619792756
17.0,27.088629035089365
31.0,19.194962717823795
45.0,33.20489885077114
80.0,104.46172024717089
29.0,41.6656832649712
29.0,19.591315285319446
8.0,17.26730392472384
12.0,17.66365649221949
7.0,17.26730392472384
3.0,17.26730392472384
4.0,17.26730392472384
28.0,143.14470423878973
4.0,20.007996332159426
12.0,17.26730392472384
10.0,17.26730392472384
33.0,33.20489885077114
12.0,19.591315285319446
5.0,17.26730392472384
7.0,17.66365649221949
12.0,17.26730392472384
28.0,27.088629035089365
5.0,19.194962717823795
10.0,19.194962717823795
14.0,20.007996332159426
9.0,17.26730392472384
5.0,17.26730392472384
7.0,17.26730392472384
2.0,17.26730392472384
11.0,17.26730392472384
2.0,17.26730392472384
2.0,17.26730392472384
5.0,17.26730392472384
13.0,17.66365649221949
10.0,19.591315285319446
22.0,17.26730392472384
5.0,17.26730392472384
2.0,17.26730392472384
15.0,20.007996332159426
6.0,17.26730392472384
15.0,25.70758510100121
2.0,17.26730392472384
21.0,19.591315285319446
23.0,33.20489885077114
30.0,28.051924940941145
19.0,21.93565512525938
1.0,17.26730392472384
29.0,33.20489885077114
4.0,17.26730392472384
3.0,17.26730392472384
17.0,17.26730392472384
7.0,17.26730392472384
2.0,17.66365649221949
3.0,17.26730392472384
15.0,24.54387689059414
18.0,32.437543207859726
2517.0,1257.6065792262077
9.0,17.66365649221949
12.0,25.356910504929772
2.0,17.26730392472384
14.0,10.057511145946282
16.0,17.26730392472384
21.0,19.194962717823795
11.0,19.194962717823795
1.0,17.26730392472384
210.0,383.34184569553884
125.0,319.38381211214465
7.0,47.65184624807356
126.0,303.9289450170881
34.0,50.78369216359384
57.0,102.07864325449644
27.0,21.93565512525938
158.0,457.2375761140775
190.0,359.36266138772527
198.0,309.2778591898585
34.0,48.85603337049389
6.0,19.591315285319446
2.0,17.26730392472384
15.0,75.41774294589608
9.0,48.85603337049389
42.0,71.34359134500492
15.0,17.26730392472384
2.0,17.26730392472384
21.0,17.66365649221949
6.0,17.26730392472384
18.0,17.26730392472384
12.0,17.26730392472384
