Real,Previsto
2.0,14.96
231.0,481.8
1.0,1.48
12.0,1.94
1.0,5.26
4.0,5.48
5.0,7.28
4.0,5.96
10.0,5.42
2.0,6.96
8.0,7.08
2.0,8.8
1.0,7.8
3.0,4.5
6.0,6.1
4.0,2.96
10.0,12.64
1.0,3.14
5.0,3.36
2.0,3.0
1.0,4.18
2.0,9.9
5.0,10.02
6.0,33.38
13.0,6.48
2.0,3.68
10.0,10.86
15.0,7.74
3.0,2.34
4.0,6.2
1.0,3.02
5.0,2.86
2.0,3.0563466666666663
10.0,6.78
2.0,4.38
3.0,7.12
2.0,12.48
3.0,2.4
10.0,11.36
5.0,3.6
13.0,11.30444
2.0,13.06
14.0,8.06
2.0,5.72
3.0,7.92
6.0,11.28
2.0,6.87
4.0,13.16
23.0,27.44
2.0,7.44
6.0,29.09496
7.0,8.54
6.0,3.3096799999999997
3.0,2.94
5.0,6.02
15.0,6.92
2.0,2.46
6.0,5.18
16.0,3.22
21.0,5.5
6.0,4.98
3.0,5.38
7.0,9.12
4.0,4.3
1.0,6.02
5.0,5.46
13.0,9.4
3.0,12.02
3.0,4.6
9.0,11.64
7.0,6.28
5.0,5.34
6.0,9.34
9.0,13.6
6.0,5.74
5.0,5.64
10.0,10.38
19.0,16.96
1.0,3.48
5.0,1.96
2.0,3.0
4.0,1.976093333333333
7.0,2.92
1.0,2.185
2.0,8.84
6.0,4.1
1.0,3.84
6.0,7.2
3.0,6.14
8.0,12.48
2.0,6.06
1.0,7.7
1.0,9.56
2.0,7.0
7.0,8.98
2.0,6.04
13.0,18.04402
4.0,10.3
2.0,6.1
7.0,8.18
15.0,12.84
6.0,18.1
11.0,16.38
14.0,28.86
5.0,12.46
4.0,23.79496
2.0,9.54724
4.0,4.08
5.0,6.98
3.0,1.89
9.0,12.5
22.0,29.48
4.0,2.44
5.0,5.62
8.0,7.8
5.0,6.22
7.0,9.164439999999999
26.0,32.7
8.0,7.22
2.0,3.3
9.0,6.98
27.0,12.84
7.0,12.6602
8.0,9.26
3.0,5.58
7.0,24.08
24.0,27.8
24.0,20.02
22.0,19.66
7.0,14.069960000000002
1.0,4.74
1.0,4.01
187.0,225.28
177.0,15.54
47.0,164.92
3.0,9.64444
30.0,16.6
2.0,4.36
11.0,3.86
9.0,9.64
42.0,50.58
51.0,52.32
12.0,12.68
12.0,23.2
1.0,3.58
5.0,5.62
10.0,8.92
4.0,7.06
1.0,4.8
1.0,1.58
1.0,2.38
1.0,1.73168
1.0,23.18
14.0,22.22
29.0,21.44
8.0,8.72
21.0,21.94
252.0,774.86
35.0,25.44
17.0,26.26
7.0,14.12
19.0,14.563099999999999
10.0,6.88
5.0,11.7802
11.0,17.26
13.0,38.06
9.0,8.52
2.0,28.5
22.0,63.08
20.0,17.34
10.0,26.42
8.0,8.7
2.0,46.06
5.0,13.96
9.0,12.44
121.0,96.54
3.0,3.26
37.0,19.56
4.0,16.58
39.0,12.82
8.0,14.76
5.0,16.84
6.0,21.48
7.0,20.02
7.0,26.6
1.0,15.78
54.0,46.48
11.0,8.75878
26.0,13.42
23.0,44.38
7.0,29.23638
8.0,11.84
22.0,9.08
1.0,5.62
43.0,67.50694
32.0,23.38
85.0,111.52
9.0,20.12
22.0,18.8
10.0,6.74288
2.0,5.76
28.0,31.08
3.0,20.24
20.0,23.18
60.0,37.64746
23.0,139.16
3.0,10.92
17.0,87.56
21.0,15.72
6.0,12.218779999999999
10.0,10.24
3.0,6.42
25.0,16.36
20.0,16.9
15.0,28.04
8.0,12.44996
2.0,6.3
9.0,14.48
14.0,23.16
10.0,3.73678
11.0,22.06
1.0,8.56
12.0,25.82
17.0,24.82
2.0,17.28
2.0,13.92
5.0,10.14
9.0,6.44
1.0,4.18
78.0,125.18
30.0,74.02
8.0,7.62
8.0,4.54
3.0,25.236720000000005
30.0,24.27638
12.0,12.64
7.0,16.66
11.0,8.97908
6.0,10.98
5.0,19.92
4.0,19.61496
16.0,113.40768
10.0,19.62
98.0,101.65384
3.0,7.98
1.0,6.6
16.0,9.42
18.0,28.22
11.0,3.1664599999999994
8.0,3.95
3.0,11.34
6.0,7.52
5.0,14.94
3.0,5.64
1.0,10.56
14.0,50.26
16.0,156.58
13.0,133.78
287.0,785.98
28.0,107.12
108.0,116.28
17.0,119.08
2.0,7.76
1.0,72.2
8.0,8.04
10.0,7.34
1.0,5.22
1.0,8.6
3.0,9.98
5.0,13.68
1.0,35.5
1.0,2.96
6.0,14.02
1.0,7.0
58.0,53.96
421.0,378.48
1.0,2.06
3.0,6.4
1.0,5.94
4.0,6.04
5.0,11.9
7.0,5.76
3.0,4.84
8.0,3.94
5.0,3.0496800000000004
4.0,3.3430133333333334
1.0,9.98
2.0,6.54
1.0,8.9
3.0,9.84
8.0,3.74
11.0,5.54
2.0,4.08
7.0,4.94
1.0,3.48
6.0,31.04
106.0,149.86
77.0,113.8
124.0,231.92
50.0,61.8
1.0,14.62
8.0,16.02
9.0,47.78
61.0,57.22
27.0,95.52
5.0,9.52
85.0,96.74
2.0,14.3
4.0,4.98
21.0,28.76
30.0,27.03516
30.0,21.02
3.0,2.6319999999999997
4.0,3.76
7.0,26.68
1.0,4.843013333333333
10.0,4.54
9.0,5.66
4.0,3.14
9.0,5.16
2.0,5.38
2.0,2.34
6.0,11.2
3.0,5.96
4.0,5.26
1.0,4.66
3.0,3.44
2.0,6.18
7.0,2.96
12.0,54.02
9.0,1.3866666666666665
27.0,40.24
23.0,53.28
1.0,2.96
25.0,39.08
336.0,550.42
18.0,183.42
12.0,24.36
103.0,96.12
4.0,22.26
10.0,18.96
7.0,25.94
4.0,2.4328066666666666
3.0,9.66
1839.0,2086.5
4.0,5.98
14.0,26.12
9.0,9.92
94.0,81.36
5411.0,12945.5
3639.0,1188.24
3.0,4.12
675.0,1078.12
253.0,261.36
119.0,35.62
11.0,34.46
122.0,119.6
101.0,140.74
18.0,6.66
12.0,6.9
186.0,180.36
9.0,6.14
4.0,306.7
1154.0,662.86
16.0,15.56
35.0,39.64
55.0,40.26
10.0,10.4602
38.0,33.84
198.0,106.12
68.0,80.02
1.0,4.14
26.0,33.50402
18.0,31.14
14.0,7.8
10.0,9.68
13.0,47.82166
9.0,23.64
3.0,50.44
4.0,13.28
7.0,55.5
5.0,11.54
6.0,10.46
3.0,9.12
6.0,15.48
1.0,17.04748
1.0,6.84
2.0,5.62
3.0,3.58
3.0,7.54
4.0,2.12
12.0,30.74
2.0,1.7
15.0,11.72
25.0,11.38
153.0,109.66
5.0,7.04
4.0,3.0
61.0,34.7
5.0,2.2
15.0,12.11992
21.0,98.08
101.0,31.177300000000006
81.0,11.68
1.0,2.417693333333333
5.0,4.98
8.0,6.44
362.0,248.28
13.0,5.4
12.0,8.90724
20.0,18.06
34.0,33.74
1.0,5.32
7.0,4.68
34.0,23.04
6.0,24.34
3.0,11.12
1.0,3.94
18.0,17.56
16.0,30.62
6.0,15.6
14.0,13.18
3.0,5.54
11.0,16.8
20.0,14.42
4.0,11.86
12.0,28.14
16.0,16.9
19.0,27.97946
17.0,22.26
15.0,17.94
16.0,11.96
19.0,19.38
19.0,76.84
110.0,102.87572
61.0,83.02
5.0,6.06
9.0,16.08
106.0,190.82
4.0,2.84
1.0,4.86
3.0,1.89
3.0,3.54
2.0,4.8
4.0,2.66
5.0,5.3
5.0,3.82
2.0,16.08
74.0,123.96
39.0,10.9
1.0,15.36
60.0,46.14
3.0,3.26
1.0,2.22
2.0,4.82
1.0,1.31
1.0,3.86
4.0,2.02
1.0,5.1
6.0,7.44288
3.0,2.8
43.0,29.72
6.0,6.28
0.0,31.84
1.0,5.64
2.0,8.24
114.0,95.94
1.0,10.06
6.0,27.36
5.0,4.36
6.0,21.94
1.0,3.74
3.0,1.49904
47.0,42.9
4.0,5.18
2.0,3.78
30.0,25.14
9.0,11.22
3.0,25.6
2.0,11.76
3.0,4.96
4.0,25.92
17.0,31.24
5.0,32.52
261.0,385.4
255.0,331.8
35.0,153.52608
43.0,19.46
79.0,78.96
87.0,40.26
33.0,92.89572
19.0,40.14
36.0,37.7
134.0,558.16
51.0,74.22
436.0,490.22
10.0,26.7
12.0,6.44
6.0,3.04
2.0,1.98
4.0,10.96
10.0,4.48
17.0,10.86
51.0,104.5
46.0,96.78
2.0,3.46
1.0,1.3896800000000002
1.0,2.4979999999999998
1.0,8.66
24.0,32.22
3.0,38.76
2.0,3.52
1.0,8.82
2.0,6.92
2.0,11.22
11.0,16.18
6.0,4.12
4.0,6.62
1.0,7.46
5.0,2.68
27.0,8.2
1.0,3.28
7.0,15.86
146.0,204.6
1.0,44.22608
8.0,101.3
44.0,30.4
40.0,106.02
1.0,2.408
6.0,11.68
1.0,7.34
3.0,3.99
1.0,6.54
4.0,7.6
1.0,4.98
33.0,34.04
27.0,30.48
50.0,37.96
26.0,65.9
8.0,28.08
16.0,7.92
29.0,84.64
7.0,24.22
32.0,51.58
5.0,14.04
13.0,33.8
19.0,52.98
61.0,59.54
11.0,12.566679999999998
4.0,11.74
2.0,13.44
2.0,6.72
6.0,20.18
43.0,37.64
13.0,7.92
1.0,5.68
23.0,31.55638
10.0,25.092540000000003
4.0,8.92
17.0,9.76
12.0,13.64
3.0,10.798779999999999
13.0,9.7402
2.0,4.9
8.0,6.1
124.0,125.08
39.0,9.84
4.0,7.16
17.0,7.58
13.0,16.16
356.0,257.48
14.0,91.26
386.0,806.18
46.0,57.76
1.0,8.72
2.0,4.78
2.0,4.28
38.0,23.0
7.4879999999999995,23.92396
4.252,7.94
6.0,12.16
88.0,74.33572
484.0,1209.96
212.0,172.58
15.0,10.06
5.0,10.28
28.0,47.26
32.0,28.78
29.0,43.7
20.0,14.009960000000001
121.0,69.5
7.0,7.46
6.0,3.74
6.0,7.38
3.0,25.46
1.0,2.4933333333333336
2.0,10.42
9.0,10.68
1.0,18.26
5.0,3.52
61.0,474.5
83.0,175.72
42.0,45.54
65.0,62.68
24.0,15.24
18.0,13.54
46.0,34.99166
20.0,18.67516
35.0,39.0
7.0,8.08
3.0,10.52
31.0,25.66
5.0,17.14
43.0,43.44
7.0,11.3
22.0,11.4
14.0,12.38
4.0,10.22
16.0,13.4
26.0,26.06
17.0,18.7
25.0,10.4
6.0,12.04
6.0,11.4
15.0,21.44996
12.0,17.5
8.0,7.90166
36.0,22.52
2.0,4.7
33.0,31.22
18.0,29.5
82.0,65.46
75.0,46.82746
10.0,12.94
17.0,17.0
8.0,12.12
2.0,4.08
17.0,16.5002
7.0,5.2
5.0,7.0
3.0,2.8
72.0,69.04
30.0,56.94
50.0,80.92
37.0,41.2
55.0,58.46
5.0,19.02
92.0,52.48
84.0,57.7
82.0,47.02
58.0,129.46
4.0,6.64
63.0,45.52
30.0,40.66
15.0,13.04
118.0,93.86
221.0,477.9
153.0,61.84
2.0,3.42
75.0,132.92
113.0,995.04
36.0,34.36
18.0,7.88
35.0,17.06
22.0,12.82
3.0,24.18
12.0,7.52
76.0,80.28
6.0,134.54
5.0,14.14
156.0,188.32
9.0,15.2
10.0,10.84
1.0,15.6
3.0,10.26
3.0,13.2
6.0,9.78
2.0,15.48
3.0,38.44
15.0,35.6
1.0,25.36
21.0,7.12
3.0,1.9493600000000004
520.0,576.84
30.0,41.36
1.0,8.2
1.0,10.0
16.0,12.88
49.0,126.8
1.0,8.24
28.0,29.66
1.0,13.64
4.0,17.16
8.0,16.38
19.0,48.78
4.0,15.6
81.0,40.04
5.0,5.08
6.0,10.56
10.0,7.86
1.0,1.48
10.0,11.78
5.0,4.77
13.0,35.14
55.0,62.12
17.0,15.7
9.0,7.68
26.0,19.74
3.0,5.7
2.0,31.7
13.0,11.26
23.0,12.72
11.0,21.28
33.0,31.1
16.0,45.98
496.0,1670.74
30.0,25.68
6.0,12.36
5.0,5.7
1.0,3.24
32.0,39.3
3.0,1.7283466666666667
40.0,28.38
2.0,5.28
25.0,32.18
3.0,9.80748
29.0,74.84
18.0,22.04
6.0,9.26
33.0,10.84
112.0,91.04
208.0,377.72
2.0,42.4
116.0,136.48
194.0,129.76
12.0,11.98
211.0,262.46
74.0,111.6
224.0,491.96
208.0,134.32
32.0,75.94
21.0,81.06
32.0,56.06
52.0,15.86
2.0,2.7
84.0,95.29572
27.0,15.0802
111.0,112.32
112.0,147.34
6.0,8.84
76.0,117.32
88.0,96.66
39.0,68.14
50.0,46.66
22.0,15.1
59.0,112.46
71.0,47.54
46.0,55.98
74.0,123.88
129.0,239.32
87.0,182.76
88.0,98.16
88.0,128.0
4.0,70.48
6.0,6.12
2.0,8.52
7.0,6.36
12.0,20.68
7.0,6.858779999999999
1.0,7.12
10.0,8.02
8.0,13.44
25.0,24.6
2.0,18.8
5.0,9.74
53.0,90.2
20.0,24.02
2.0,24.0
2.0,47.48
4.0,4.0
59.0,64.45388
1092.0,802.36
6.0,7.06
5.0,2.4979999999999998
63.0,32.3
70.0,47.04
3.0,11.798779999999999
20.0,7.24
11.0,25.58
13.0,9.9
8.0,19.34
3.0,13.38
28.0,42.6
16.0,30.86
31.0,26.75638
36.0,88.76
33.0,22.37058
19.0,21.22
17.0,37.92
5.0,13.6
18.0,63.9
3.0,22.46
63.0,63.11572
9.0,33.12
2.0,3.74
2.0,4.72
4.0,12.84
605.0,822.14
6.0,9.24
2.0,7.1
16.0,17.3
8.0,10.06
2.0,8.7
1.0,9.98
13.0,24.86
20.0,25.42748
9.0,91.14
39.0,32.04
1.0,4.64
3.0,7.26
4.0,2.88
8.0,1.88
5.0,5.7
5.0,1.8
7.0,8.48
7.0,3.96
6.0,2.09
5.0,8.66
1.0,3.6
3.0,3.42
2.0,2.7680000000000002
5.0,3.86
4.0,5.22
6.0,3.09678
1.0,4.08
5.0,5.22
6.0,6.78
9.0,13.84
6.0,6.14
3.0,6.52
7.0,8.02
2.0,4.1
2.0,1.76
2.0,3.1
2.0,10.09908
5.0,4.38
4.0,6.08
3.0,8.22
10.0,6.86
6.0,6.32
4.0,4.5
16.0,13.9
2.0,5.88
5.0,14.54
6.0,10.9
11.0,13.22
38.0,31.5
3.0,5.96
5.0,10.08
6.0,2.056733333333333
9.0,3.44
4.0,7.26
5.0,7.68
7.0,8.28
3.0,16.86
10.0,9.4802
2.0,6.02
9.0,9.52
10.0,6.36
16.0,6.66
10.0,4.76
4.0,16.76
6.0,6.716666666666666
4.0,2.8696800000000002
2.0,3.316346666666667
7.0,8.72288
5.0,8.08
9.0,6.06
80.0,114.86
51.0,69.72694
27.0,37.18
30.0,45.42
72.0,59.04
16.0,17.84
6.0,14.146680000000002
17.0,9.88
24.0,54.88
128.0,1964.72
7.0,18.98
5.0,15.78
26.0,18.4
16.0,38.32
17.0,19.54
31.0,35.34
27.0,19.16
33.0,42.82
32.0,28.22
15.0,88.52
65.0,133.02
8.0,6.36
25.0,19.38
10.0,7.84724
10.0,14.0
5.0,19.0
29.0,15.28
4.0,7.74
5.0,4.24
20.0,27.548360000000002
5.0,9.98
19.0,27.7
12.0,9.38
16.0,20.5
5.0,9.92
8.0,7.08
12.0,9.8
31.0,30.13638
40.0,36.74
55.0,38.58
76.0,83.12
1.0,1.1566666666666665
1.0,1.4714285714285713
1.0,16.40968
6.0,18.42
9.0,17.0
10.0,10.36
11.0,13.02
6.0,7.7
10.0,11.86
22.0,40.92
45.0,47.6
8.0,8.12
13.0,6.2
4.0,6.93
16.0,15.06
6.0,4.32
6.0,6.86
20.0,8.64288
6.0,4.94
14.0,10.92
7.0,7.48
4.0,9.7
1.0,3.35678
2.0,2.44
1.0,3.34
5.0,2.62
4.0,4.02
49.0,114.05384
3.0,13.98
40.0,28.08
23.0,31.26
5.0,9.58
43.0,121.55384
73.0,46.32
40.0,53.54
599.0,376.8
33.0,53.186080000000004
78.0,93.6
24.0,17.44
2.0,3.8
3.0,3.42
12.0,31.46
17.0,11.32
11.0,7.58
13.0,5.74
3.0,10.24
15.0,11.54
1.0,6.0
16.0,17.04
2.0,5.26
3.0,3.14
4.0,7.94
29.0,20.6
4.0,26.84
25.0,19.08
4.0,8.56
10.0,15.16
10.0,23.38
34.0,15.36
6.0,11.48724
24.0,13.76
24.0,16.28
13.0,3.94
8.0,23.26
10.0,15.24
5.0,25.7
16.0,4.74
8.0,6.28
9.0,6.98
1.0,9.08
3.0,10.65878
6.0,6.5
1.0,4.98
6.0,4.68
6.0,10.18
5.0,8.28
5.0,5.56
5.0,8.8
1.0,5.86
3.0,10.6
4.0,9.5
1.0,2.42368
3.0,6.52
2.0,9.4
10.0,7.76
10.0,14.2602
2.0,6.74
6.0,4.14
3.0,6.64
2.0,6.92
3.0,2.7
9.0,18.1
7.0,6.64
9.0,3.3963466666666666
9.0,6.42
10.0,8.32
7.0,6.5
4.0,8.28
4.0,7.8
3.0,6.38
2.0,3.42
2.0,3.42
6.0,2.5
6.0,3.86
2.0,3.36
3.0,1.8866666666666665
3.0,13.2
2.0,9.64
2.0,3.97
5.0,12.66
2.0,6.66
4.0,5.98
2.0,2.78
1.0,3.705
4.0,4.78
3.0,10.14
4.0,10.62
7.0,4.96
177.0,56.66
104.0,107.16
8.0,89.82
37.0,102.32
13.0,11.96
140.0,79.08
46.0,207.78
19.0,17.36
15.0,20.08
56.0,57.16
68.0,50.04
34.0,78.3
17.0,25.44
67.0,73.4
41.0,29.514920000000004
21.0,33.24
33.0,54.1
91.0,107.6
29.0,23.4
155.0,136.2
61.0,17.26
1.0,4.84
2.0,11.415
2.0,3.676
3.0,3.14
20.0,11.1
65.0,109.9
36.0,21.52
20.0,11.62
20.0,6.12
6.0,14.909880000000003
9.0,25.4
27.0,22.06
21.0,33.38
23.0,48.82
1.0,7.76
20.0,38.74
3.0,5.8
3.0,4.9
5.0,5.770560000000001
4.0,6.42
7.0,7.04
6.0,8.9
2.0,5.34
1.0,5.36
3.0,4.94
4.0,4.18
52.0,38.54
808.0,1034.4
3.0,10.12
37.0,44.62
61.0,51.743320000000004
61.0,49.90166
5.0,28.96
228.0,306.98
78.0,91.72
31.0,39.887460000000004
5.0,4.74
5.0,16.0
24.0,12.6498
69.0,37.231660000000005
34.0,20.42
60.0,99.06
3.0,18.6
72.0,89.5
9.0,3.84
41.0,17.369960000000003
7.0,13.5
16.0,16.3
18.0,10.0
78.0,48.24
16.0,11.82
64.0,53.28
24.0,18.72
40.0,303.9
3.0,19.76
26.0,53.36
3.0,15.82
76.0,78.6
116.0,81.14
25.0,4.6033333333333335
1.0,13.22
83.0,112.92
8.0,38.46
209.0,202.0
98.0,243.9
10.0,17.58
5.0,32.5
148.0,155.34
58.0,75.32
1.0,13.06
110.0,299.66
103.0,113.32
26.0,14.2
77.0,36.86
7.0,28.42
113.0,157.14
100.0,67.7
5.0,34.46
23.0,75.94
72.0,77.94
28.0,39.65516
55.0,163.08
32.0,49.38
22.0,28.14
9.0,11.06
20.0,33.08
16.0,17.76
11.0,14.06
4.0,18.74
57.0,106.66
3.0,6.74
15.0,17.029960000000003
6.0,29.78
314.0,188.2
47.0,33.68
25.0,114.28768
5.0,82.56
8.0,6.08
48.0,127.0
4.0,38.3
60.0,125.72
12.0,9.06
13.0,18.16
471.0,571.92
24.0,12.82
8.0,13.96
19.0,11.88
11.0,9.31756
5.0,4.46
3.0,8.06
42.0,10.48
12.0,5.62
10.0,5.94
172.0,314.3
30.0,23.26
158.0,116.16
2.0,5.9
7.0,4.66
12.0,12.4
10.0,8.94
9.0,13.6608
43.0,37.32
33.0,18.52
54.0,41.72
55.0,56.94
2.0,34.62
95.0,148.22
1.0,3.62
9.0,10.15448
12.0,18.3
10.0,8.76
18.0,17.94
1.0,3.58
8.0,12.38
8.0,32.26
5.0,15.94
81.0,30.94
148.0,65.14
32.0,30.64
19.0,16.74
29.0,37.52
9.0,8.1
31.0,19.9
256.0,244.12
352.0,558.42
2.0,7.3987799999999995
51.0,24.4
2.0,5.66
5.0,6.09
4.0,5.32
28.0,8.24
2.0,4.76
3.0,5.48
1.0,2.576666666666666
6.0,7.847480000000001
2.0,2.07678
16.0,64.98
24.0,63.28
177.0,459.24
1.0,9.5
2.0,10.1
3.0,8.08
1.0,17.88
2.0,8.5
1.0,6.92
5.0,12.38
9.0,14.86
193.0,258.98
25.0,32.14
9.0,26.92
47.0,24.74
50.0,54.08
21.0,18.98
20.0,48.36
49.0,22.965259999999997
2.0,22.86
1.0,4.96
25.0,34.16
6.0,12.90444
2.0,12.48
3.0,4.52
41.0,67.76
5.0,9.68
5.0,32.16
2.0,9.34
189.0,371.38
2.0,11.96
5.0,11.22
8.0,9.16
5.0,9.44
5.0,9.36748
2.0,2.213446666666667
2.0,22.64748
8.0,10.14
12.0,10.68
1.0,12.86
13.0,34.6
23.0,13.66
3.0,4.32
31.0,30.42
8.0,23.1
18.0,12.5
8.0,12.48724
4.0,2.84
5.0,11.84
8.0,5.92
1.0,41.28
68.0,116.46
20.0,13.06
12.0,8.76
24.0,8.52
20.0,17.2
25.0,47.72
37.0,32.14
94.0,114.32
110.0,144.64
34.0,179.06
241.0,224.96
3.0,13.58
13.0,13.02
3.0,19.76
35.0,68.42
79.0,64.52
31.0,28.9
41.0,68.66
5.0,15.5
55.0,116.86
91.0,107.82
18.0,34.84
15.0,14.3
2.0,43.8
13.0,10.48
46.0,67.2
50.0,34.9
4.0,8.6
1.0,11.2
9.0,8.68
1.0,4.26
3.0,6.0
3.0,7.36
6.0,10.58
20.0,12.78
14.0,11.82
18.0,15.1
21.0,32.66
2.0,12.48
1.0,14.74
1.0,8.3
4.0,8.04
13.0,16.4
10.0,12.44
5.0,9.14
32.0,25.869139999999998
1.0,3.16
3.0,3.88
4.0,3.04
3.0,6.5
7.0,4.58
7.0,6.78
5.0,1.9083999999999997
2.0,4.66
4.0,5.32
3.0,3.14
10.0,13.64
22.0,16.08
5.0,3.6
6.0,6.06
1.0,1.9307066666666666
3.0,3.76
25.0,31.335160000000002
41.0,19.32
1.0,2.024
8.0,6.94
19.0,19.94
74.0,51.74
40.0,38.28
50.0,61.16
40.0,36.88
35.0,18.54
63.0,44.42
25.0,27.995160000000002
106.0,64.0
7.0,9.52
10.0,12.86
24.0,19.14
24.0,21.1
45.0,49.6
27.0,31.86
44.0,44.26
21.0,13.069960000000002
21.0,18.66
36.0,16.08
7.0,8.84
4.0,8.6
6.0,3.12
1.0,3.12
2.0,3.96
3.0,2.88
2.0,2.005
1.0,2.64
6.0,2.22
2.0,3.84
2.0,2.0296800000000004
2.0,7.14
22.0,11.34
1.0,24.772759999999998
7.0,9.22968
6.0,6.82
8.0,43.82
8.0,10.96
14.0,9.92
15.0,12.04
30.0,39.28
8.0,24.28
5.0,6.86
11.0,23.4
7.0,18.98
15.0,24.3
8.0,13.6
7.0,11.7
15.0,13.86
22.0,26.4
37.0,36.98
77.0,65.38
95.0,136.44
40.0,20.62
3.0,6.5
1.0,3.86
1.0,6.02
27.0,20.6
23.0,37.17166
4.0,5.92
9.0,5.18
20.0,14.1
3.0,8.86
1.0,4.76
4.0,4.54
4.0,2.9
3.0,7.06
1.0,5.62
6.0,5.22
22.0,31.34
30.0,55.78
18.0,63.88
3.0,3.31678
2.0,4.25
5.0,10.9
6.0,8.84
10.0,19.02
8.0,4.26
3.0,1.84
3.0,5.78
2.0,7.118779999999999
4.0,8.28
7.0,6.64
4.0,5.78
3.0,5.3
6.0,16.42
30.0,44.46
28.0,29.26
15.0,23.02
36.0,50.96
15.0,26.38
24.0,32.96
49.0,56.28
65.0,130.76
39.0,28.18
16.0,28.739459999999998
12.0,22.76
12.0,15.44
43.0,35.50402
22.0,42.08
32.0,27.242780000000003
11.0,23.32
33.0,31.18
10.0,20.62
22.0,37.1
2.0,10.16
11.0,4.42
2.0,3.16
12.0,10.80724
3.0,2.16
6.0,24.26
2.0,6.96
46.0,14.02
29.0,28.66
24.0,27.78
1.0,2.54
2.0,8.36
3.0,1.73168
2.0,2.3
2.0,2.1254999999999997
2.0,3.24
10.0,4.48
5.0,12.56
1089.0,1725.58
6.0,8.97946
3.0,2.61678
525.0,514.34
70.0,178.4
15.0,35.68
200.0,220.68
21.0,31.68
51.0,73.92
118.0,469.72
22.0,67.02
226.0,349.22
251.0,233.8
25.0,35.38
10.0,13.86
4.0,7.9
44.0,42.42
65.0,29.0
1.0,3.94
5.0,18.84
268.0,377.22
15.0,20.66
5.0,23.58
39.0,57.38
120.0,51.08
59.0,43.32
3.0,3.0216666666666665
6.0,5.62
19.0,19.64
30.0,32.14
28.0,14.44
22.0,12.22
15.0,30.07276
15.0,17.82
6.0,12.32
22.0,20.44
9.0,12.52
27.0,22.36418
28.0,21.92474
5.0,14.940199999999999
9.0,12.027239999999999
19.0,10.04
1.0,12.34
11.0,11.1404
20.0,19.62
7.0,23.8
18.0,12.88
4.0,5.0
11.0,24.14
23.0,24.16
5.0,18.56
53.0,33.92
1799.0,1323.76
15.0,16.78
13.0,10.56
2.0,3.53678
18.0,14.1
17.0,14.32
31.0,24.78
21.0,41.5
17.0,14.1
4.0,2.42368
9.0,3.0460266666666667
12.0,6.32
11.0,10.26
17.0,10.48
27.0,13.2
7.0,9.58
4.0,36.8
1.0,5.44
1.0,6.08
2.0,2.84
2.0,2.3266666666666667
4.0,3.94
17.0,19.42
1.0,5.44
2.0,12.46
5.0,5.8
5.0,49.02
25.0,14.84
4.0,6.34
5.0,11.54
1.0,5.86
13.0,17.14
23.0,17.74
12.0,10.86
5.0,10.24
1.0,10.82
2.0,3.12
1.0,4.54
2.0,7.8190800000000005
3.0,5.72
1419.0,1125.84
27.0,33.724180000000004
0.75,6.22
18.75,29.58
6.0,3.0
2.0,13.92
1.0,5.2
1.0,3.12
1.0,8.409680000000002
2.0,3.58
4.0,1.81904
8.0,6.68
4.0,6.24
8.02,8.94
5.0,11.2
6.0,13.8
3.0,11.66
10.0,6.54
2.0,5.38
7.0,3.0866666666666664
21.0,36.42
20.0,19.1662
13.0,17.32
16.0,11.74
8.0,12.5404
9.0,16.16
5.0,10.44
6.0,18.48
11.0,14.32
12.0,17.74
10.0,12.7
11.0,25.2231
53.0,33.86
1.0,4.6
4.0,7.54742
23.0,19.16
8.0,15.26
55.0,90.64
16.0,28.44
36.0,44.42
3222.0,2746.92
2995.0,2159.82
1807.0,1023.34
2127.0,1391.98
2450.0,1012.38
1313.0,936.18
1544.0,732.74
9.0,9.9
1470.0,1008.06
6.0,4.98
2.0,6.28
1.0,2.635
43.0,36.44
3.0,38.3
4.0,15.64
15.0,8.9
5.0,17.26
33.0,11.76
9.0,10.7802
35.0,15.26
9.0,10.72
20.0,14.96
7.0,6.4
21.0,8.4
24.0,23.98
3.0,6.7
3.0,7.5
3.0,3.58
3.0,5.96
3.0,4.12
5.0,4.56
1.0,7.1
19.0,20.36
119.0,121.26
2.0,3.1496799999999996
4.0,3.07
6.0,5.6
1.0,6.68
2.0,3.22
2.0,3.24
1.0,3.3096799999999997
6.0,1.54
35.0,26.04
4.0,2.12
4.0,3.64
9.0,9.16
1.0,28.22
102.0,157.28
36.0,40.24
28.0,25.46
2.0,24.344880000000003
10.0,9.32
7.0,8.06
1.0,8.46
5.0,11.24
1.0,2.96
4.0,7.7
2.0,15.46
4.0,7.42
10.0,19.04
6.0,2.33678
9.0,6.5
1.0,1.9307066666666666
13.0,12.52748
64.0,90.08
606.0,1758.76
16.0,21.56
10.0,236.12
20.0,28.98
18.0,26.96
2.0,4.02
19.0,26.44
1.0,9.74
2.0,11.5
14.0,15.24
13.0,19.56
5.0,26.68
16.0,28.62
15.0,18.2
4.0,7.26
4.0,9.0
3.0,2.61678
75.0,135.82
9.0,15.78
58.0,58.34
181.0,134.6
32.0,43.24
49.0,18.62
17.0,20.98
17.0,8.84
10.0,7.1
195.0,114.18
58.0,39.28
100.0,73.66
75.0,85.46608
33.0,32.16
22.0,52.0
4.0,4.64
2.0,6.74
2.0,4.46
8.0,9.0
